long,lat,height-above-ellipsoid
10.3905451,48.8652428,1235.6
10.3905978,48.8651306,1236.1
10.3906504,48.8650198,1237.1
10.3906925,48.8649134,1237.6
10.3907275,48.8648089,1238.2
10.3907417,48.8647115,1239.2
10.3907335,48.8646259,1240.9
10.3907115,48.8645498,1241.8
10.3906898,48.8644775,1242.4
10.3906768,48.8643955,1243.3
10.3906736,48.8643034,1244.0
10.3906846,48.8641977,1245.4
10.3907019,48.8640921,1246.2
10.3907128,48.863991,1246.2
10.3907179,48.8638926,1245.3
10.390725,48.8637906,1244.7
10.390736,48.8636804,1245.2
10.390751,48.8635658,1246.5
10.3907733,48.8634564,1247.8
10.3907948,48.8633493,1247.1
10.3907996,48.8632409,1246.5
10.3907774,48.8631372,1246.1
10.3907379,48.8630389,1246.3
10.3906862,48.8629475,1246.7
10.3906327,48.8628548,1247.0
10.3905822,48.8627584,1247.9
10.3905332,48.862662,1247.4
10.3904838,48.8625652,1246.1
10.3904315,48.862465,1243.0
10.3903772,48.8623501,1240.5
10.3903204,48.8622258,1238.9
10.3902597,48.862105,1235.5
10.3901915,48.8619812,1232.0
10.3901181,48.861857,1229.1
10.3900562,48.8617281,1227.0
10.3900123,48.8616,1225.2
10.3899873,48.8614712,1223.5
10.3899728,48.8613417,1221.6
10.3899592,48.8612125,1219.9
10.3899326,48.861088,1217.2
10.3898948,48.8609645,1214.6
10.3898468,48.860845,1211.3
10.3897945,48.8607243,1208.5
10.3897324,48.8606028,1206.3
10.3896676,48.860481,1204.4
10.3896051,48.8603646,1201.7
10.3895526,48.8602472,1198.3
10.3895217,48.8601198,1196.1
10.3895035,48.8599901,1194.3
10.3894938,48.8598628,1192.0
10.389491,48.8597363,1189.9
10.3894942,48.8596102,1188.2
10.3894928,48.8594818,1186.1
10.3894846,48.8593545,1184.2
10.3894669,48.8592293,1182.3
10.3894368,48.8591069,1179.3
10.3893972,48.8589873,1175.7
10.389351,48.8588738,1172.7
10.389298,48.858763,1169.9
10.3892411,48.8586497,1168.1
10.3891835,48.8585415,1167.1
10.3891265,48.8584376,1165.7
10.389068,48.8583325,1164.8
10.3890058,48.8582321,1163.6
10.3889411,48.8581384,1161.5
10.3888766,48.8580422,1160.3
10.3887996,48.8579526,1157.9
10.3887104,48.8578665,1155.6
10.3886149,48.8577818,1153.0
10.3885162,48.8576943,1150.8
10.3884139,48.8576068,1148.0
10.388314,48.8575182,1145.7
10.3882174,48.8574284,1142.6
10.3881166,48.8573367,1140.0
10.3880214,48.8572402,1139.4
10.3879264,48.8571477,1137.8
10.3878371,48.8570528,1134.8
10.387756,48.8569511,1133.0
10.3876804,48.8568495,1130.8
10.3876132,48.8567463,1129.3
10.387547,48.8566482,1127.4
10.3874718,48.8565532,1124.5
10.3873883,48.8564535,1122.5
10.3872942,48.8563571,1119.9
10.3871932,48.8562639,1119.2
10.387085,48.8561791,1117.9
10.386981,48.8560933,1116.7
10.3868832,48.8560015,1115.2
10.3867933,48.8559005,1114.7
10.3867072,48.8558017,1113.0
10.3866276,48.8556981,1111.8
10.3865565,48.855589,1110.5
10.3864912,48.8554828,1107.7
10.3864311,48.855369,1106.7
10.3863773,48.8552557,1105.9
10.3863331,48.8551437,1105.9
10.3862909,48.8550373,1107.2
10.3862447,48.854941,1107.9
10.3861971,48.8548524,1107.2
10.3861447,48.8547579,1103.2
10.3860849,48.8546448,1100.7
10.3860217,48.854521,1099.0
10.3859659,48.8543956,1098.0
10.3859158,48.8542694,1097.4
10.3858628,48.8541505,1096.2
10.3858057,48.8540348,1095.1
10.3857451,48.8539197,1093.8
10.3856755,48.8538074,1090.4
10.3856,48.8536854,1088.9
10.3855201,48.8535647,1089.2
10.3854376,48.8534544,1089.3
10.385349,48.8533527,1088.9
10.3852573,48.8532536,1088.1
10.3851737,48.8531441,1087.9
10.385106,48.853036,1086.6
10.385055,48.852917,1085.6
10.3850113,48.8527914,1084.5
10.3849771,48.8526619,1084.1
10.3849392,48.8525388,1081.3
10.3849053,48.8524007,1081.0
10.3848596,48.8522693,1080.4
10.3848039,48.8521457,1079.0
10.3847468,48.8520228,1078.2
10.3846953,48.8519023,1076.9
10.384652,48.8517799,1075.1
10.3846067,48.8516526,1073.8
10.384549,48.8515276,1073.2
10.3844894,48.8514078,1073.7
10.3844354,48.8512886,1075.6
10.3839186,48.8494972,1095.3
10.3838227,48.8495108,1096.3
10.3837229,48.8495107,1098.3
10.3836297,48.8494905,1099.9
10.3835596,48.8494225,1101.8
10.3835499,48.8493248,1104.1
10.3835951,48.8492339,1106.1
10.383666,48.8491617,1107.4
10.3837607,48.8491171,1108.0
10.3838581,48.8490981,1108.2
10.383943,48.8491094,1107.6
10.3839981,48.8491481,1107.9
10.3840223,48.8491973,1108.9
10.38401,48.8492432,1111.2
10.3839665,48.849269,1111.5
10.3838905,48.8492806,1109.7
10.383778,48.8492708,1111.3
10.3836708,48.8492637,1113.0
10.3835656,48.8492421,1113.9
10.3834597,48.8492249,1114.7
10.3833884,48.8492397,1115.1
10.3833806,48.8492779,1114.4
10.3834374,48.849314,1113.8
10.3835419,48.8493285,1114.9
10.3836625,48.8493225,1115.9
10.3837802,48.8492962,1118.4
10.3838819,48.8492629,1119.8
10.3839702,48.8492212,1121.5
10.3840568,48.8491821,1124.1
10.384148,48.8491571,1125.9
10.3842409,48.8491462,1127.8
10.3843146,48.8491539,1129.8
10.3843572,48.8491835,1131.7
10.3844191,48.8492064,1135.2
10.3845091,48.8491863,1136.4
10.3845973,48.8491344,1139.9
10.3846899,48.8491017,1140.6
10.384773,48.8491123,1143.2
10.3848107,48.8491483,1147.3
10.3847888,48.8491693,1147.2
10.3847229,48.8491573,1149.0
10.3846507,48.8491006,1149.6
10.3846287,48.8489972,1151.1
10.3846552,48.8488869,1154.5
10.3847195,48.8488117,1157.0
10.3848074,48.8487807,1157.2
10.3849085,48.8487881,1158.7
10.3849914,48.8488213,1162.1
10.3850136,48.8488663,1163.6
10.3849514,48.8488826,1163.8
10.3848552,48.8488589,1164.9
10.3847908,48.8487995,1166.4
10.384806,48.8487184,1167.6
10.3848828,48.8486451,1169.6
10.3849826,48.8485998,1171.8
10.3850839,48.8485825,1172.9
10.3851893,48.8485954,1174.4
10.3852758,48.8486221,1176.2
10.3853077,48.8486583,1177.2
10.3852627,48.8486749,1176.6
10.3851697,48.8486528,1178.6
10.3850745,48.8486056,1182.0
10.3850009,48.8485542,1185.4
10.3849581,48.8484938,1187.6
10.3849602,48.8484155,1188.7
10.385024,48.8483417,1190.2
10.3851235,48.8483134,1191.1
10.3852148,48.8483259,1192.6
10.385271,48.8483701,1194.4
10.3852702,48.8484141,1198.3
10.3852149,48.8484381,1200.6
10.385135,48.8484387,1202.5
10.3850451,48.8484147,1204.8
10.3849868,48.8483544,1207.6
10.3849861,48.8482767,1208.5
10.3850507,48.8481935,1211.4
10.3851519,48.848133,1213.4
10.3852637,48.8481117,1215.1
10.3853803,48.8481081,1217.0
10.3854989,48.8480966,1219.6
10.3856098,48.8480559,1221.1
10.385712,48.8479941,1222.7
10.3857818,48.8479196,1224.1
10.3857861,48.847837,1224.3
10.3857363,48.8477642,1225.2
10.3856623,48.8477007,1227.0
10.3855793,48.8476572,1227.4
10.3854956,48.8476461,1228.0
10.3854335,48.8476703,1229.3
10.385413,48.8477077,1233.2
10.385417,48.847747,1236.5
10.3854314,48.8477831,1239.7
10.3854961,48.8478022,1241.2
10.3856071,48.8477909,1243.6
10.385736,48.8477697,1245.2
10.3858217,48.8477871,1246.6
10.3858272,48.8478225,1248.9
10.3857736,48.8478272,1251.3
10.3857125,48.8477899,1253.1
10.3856815,48.8477196,1254.6
10.3856959,48.8476336,1256.1
10.3857556,48.8475704,1255.4
10.385859,48.8475506,1256.3
10.3859289,48.847585,1257.1
10.3859554,48.8476401,1258.2
10.3859472,48.8476917,1262.5
10.3859187,48.8477263,1263.8
10.3858751,48.8477134,1265.0
10.3858477,48.8476382,1266.4
10.3858614,48.8475366,1269.9
10.3859006,48.8474532,1272.6
10.3859592,48.8474063,1272.4
10.3860686,48.8473915,1274.4
10.3861962,48.8473824,1276.9
10.3863093,48.8473488,1279.9
10.3864033,48.8472926,1281.5
10.3864619,48.8472215,1282.3
10.3864467,48.847144,1284.2
10.3863761,48.8470891,1285.8
10.3862989,48.847074,1287.9
10.3862481,48.847096,1289.6
10.386228,48.8471423,1292.4
10.3862452,48.847195,1295.0
10.3863099,48.8472318,1297.7
10.3864225,48.847235,1298.1
10.3865441,48.8471982,1301.0
10.3866375,48.8471354,1304.6
10.3866787,48.8470654,1306.7
10.3866538,48.8469973,1309.4
10.3865857,48.8469632,1311.7
10.3865266,48.8469673,1314.9
10.386503,48.8469978,1318.5
10.3865164,48.8470386,1321.2
10.3865764,48.8470759,1321.6
10.3866865,48.8470884,1322.7
10.3868172,48.8470685,1323.7
10.3869422,48.8470195,1326.4
10.3870515,48.8469661,1329.1
10.3871276,48.8469002,1330.4
10.3871526,48.8468178,1331.9
10.3871209,48.8467535,1333.6
10.3870623,48.8467327,1334.9
10.3870199,48.8467533,1336.9
10.3870166,48.846796,1338.7
10.3870697,48.8468383,1340.0
10.3871813,48.8468694,1341.6
10.3873164,48.8468733,1343.8
10.3874248,48.8468342,1344.8
10.3874748,48.8467645,1346.2
10.3874541,48.846692,1347.9
10.3873909,48.8466486,1349.8
10.3873261,48.8466447,1351.6
10.3872825,48.8466699,1353.6
10.3872751,48.846708,1354.5
10.3873345,48.8467437,1354.8
10.3874562,48.8467586,1355.2
10.3875958,48.8467407,1356.3
10.3877186,48.8466931,1358.1
10.3878127,48.8466301,1359.0
10.3878847,48.846557,1360.0
10.3879403,48.8464811,1361.5
10.3879636,48.8464052,1363.1
10.3879424,48.8463486,1364.2
10.3878955,48.8463273,1365.0
10.3878555,48.8463505,1364.7
10.3878429,48.8463952,1366.0
10.387827,48.8464315,1367.5
10.3877876,48.8464396,1368.0
10.3877314,48.8464246,1368.3
10.387677,48.8463781,1369.6
10.3876705,48.8463094,1370.4
10.3877299,48.8462283,1371.7
10.387841,48.8461658,1374.1
10.3879655,48.8461217,1375.3
10.3880821,48.846066,1376.4
10.3881487,48.8459965,1377.6
10.3881414,48.8459426,1378.0
10.3880977,48.8459284,1379.1
10.3880579,48.8459417,1381.0
10.3880247,48.8459621,1381.5
10.3879755,48.8459617,1383.3
10.3879195,48.8459579,1385.6
10.3878663,48.8459461,1386.9
10.3878355,48.845904,1387.3
10.3878637,48.8458351,1387.6
10.3879687,48.845778,1388.1
10.3881115,48.8457634,1388.1
10.3882371,48.8457891,1388.2
10.3883345,48.8458415,1389.8
10.3883985,48.8458972,1393.2
10.3884237,48.8459492,1393.7
10.3884113,48.8459812,1393.9
10.3883703,48.8459875,1394.4
10.3883138,48.8459658,1395.2
10.3882666,48.8459207,1396.9
10.3882406,48.8458641,1398.5
10.3882445,48.8457945,1399.4
10.3882705,48.8457137,1401.4
10.3882831,48.8456366,1402.1
10.3882582,48.8455662,1400.6
10.3882257,48.8454856,1398.1
10.3882035,48.8453875,1396.1
10.388187,48.8452737,1394.0
10.3881648,48.8451523,1390.3
10.3881084,48.8450341,1387.9
10.3880359,48.8449138,1390.2
10.3879603,48.8448099,1392.3
10.3878979,48.8447143,1392.7
10.3878471,48.8446142,1391.2
10.3878037,48.8445048,1389.2
10.3877629,48.8443912,1386.7
10.3877048,48.8442773,1383.6
10.3876286,48.8441581,1381.6
10.3875416,48.8440404,1379.8
10.3874583,48.8439196,1377.9
10.3873873,48.8437915,1376.3
10.3873262,48.8436594,1375.2
10.3872656,48.8435298,1373.5
10.3872045,48.843401,1371.2
10.3871368,48.8432715,1368.6
10.3870589,48.8431468,1365.8
10.3869761,48.8430244,1363.6
10.3869001,48.8429006,1362.8
10.3868333,48.8427766,1362.1
10.3867718,48.8426564,1359.9
10.3867106,48.8425342,1357.5
10.3866435,48.8424077,1356.4
10.3865784,48.8422813,1355.9
10.3865227,48.8421541,1355.3
10.3864671,48.8420262,1353.8
10.3864072,48.8418974,1351.9
10.3863454,48.8417673,1349.8
10.3862866,48.8416348,1348.3
10.3862192,48.841507,1346.0
10.3861301,48.8413904,1343.5
10.3860157,48.8412913,1341.4
10.3858863,48.8412073,1338.8
10.385759,48.841125,1336.5
10.3856374,48.8410407,1334.1
10.3855239,48.8409517,1332.0
10.3796095,48.8381691,1262.2
10.379491,48.8381426,1261.7
10.3793682,48.8381208,1260.9
10.3792436,48.8381035,1258.1
10.3791128,48.8380771,1256.0
10.3789795,48.8380419,1254.9
10.3788486,48.8380011,1254.0
10.378719,48.8379556,1253.0
10.3785955,48.8379087,1252.6
10.3784782,48.8378736,1249.8
10.3783639,48.8378251,1246.7
10.378256,48.8377557,1245.1
10.3781633,48.837681,1243.5
10.3780799,48.8376027,1242.8
10.3780083,48.8375279,1241.3
10.3779404,48.8374515,1238.8
10.377855,48.837372,1236.9
10.3777588,48.8373011,1235.3
10.3776555,48.8372369,1234.5
10.3775543,48.8371757,1234.0
10.3774564,48.8371165,1234.9
10.3773576,48.8370698,1235.4
10.3772589,48.8370289,1235.5
10.3771591,48.8369941,1234.7
10.3770548,48.8369536,1233.3
10.37695,48.836903,1232.8
10.376848,48.8368479,1231.2
10.3767523,48.8367848,1228.9
10.376659,48.8367118,1227.0
10.3765684,48.8366289,1225.5
10.3764876,48.8365336,1224.5
10.3764227,48.836431,1223.7
10.3763763,48.8363223,1222.5
10.3763493,48.8362055,1222.3
10.3763276,48.836087,1221.4
10.3763091,48.8359653,1220.2
10.3762986,48.8358394,1219.9
10.3762921,48.8357247,1220.5
10.3762734,48.8356125,1220.8
10.3762386,48.8355069,1220.2
10.3761977,48.8354037,1219.0
10.3761566,48.8352973,1218.9
10.376109,48.835196,1218.6
10.3760617,48.8350949,1219.1
10.3760116,48.8350015,1219.5
10.3759534,48.8349138,1219.2
10.3758833,48.8348318,1218.8
10.375799,48.8347662,1219.8
10.3757059,48.8347215,1220.8
10.3756167,48.8346888,1223.5
10.3755412,48.8346619,1226.6
10.3754784,48.8346438,1229.3
10.3754278,48.834646,1231.5
10.3754216,48.8346793,1233.6
10.3754706,48.8347242,1236.9
10.3755269,48.8347606,1240.9
10.3755583,48.8348038,1241.0
10.3755384,48.8348255,1242.3
10.3754897,48.8348184,1243.1
10.3754502,48.8347717,1243.6
10.3754376,48.8347022,1243.1
10.3754431,48.834605,1245.9
10.375469,48.8345077,1248.9
10.375528,48.8344141,1252.4
10.3755845,48.8343336,1253.9
10.3756006,48.8342533,1255.4
10.375566,48.8341902,1256.6
10.3755036,48.834158,1258.1
10.3754427,48.834154,1259.7
10.3754039,48.8341753,1261.5
10.3754011,48.8342149,1263.4
10.3754357,48.8342611,1266.1
10.3754704,48.8343059,1267.8
10.3754707,48.8343356,1268.0
10.3754371,48.8343416,1268.2
10.3753824,48.8343263,1269.2
10.3753148,48.8343083,1271.1
10.3752479,48.8342998,1273.4
10.3751879,48.8342972,1275.6
10.375139,48.8343012,1278.1
10.3750923,48.8343127,1280.0
10.3750348,48.8343209,1281.3
10.3749759,48.8343208,1281.9
10.3749106,48.8343004,1283.2
10.3748451,48.8342611,1285.2
10.3747972,48.8342037,1286.4
10.3747766,48.8341246,1288.9
10.3747559,48.8340473,1291.0
10.3747137,48.83399,1291.8
10.3746517,48.8339523,1294.0
10.3745882,48.8339324,1295.8
10.3745344,48.8339198,1297.1
10.3745067,48.8339342,1298.2
10.3745345,48.833968,1299.3
10.3746099,48.8340022,1300.7
10.3747077,48.8340346,1302.2
10.3747819,48.8340755,1303.4
10.3747822,48.8341063,1303.6
10.3747314,48.8341132,1305.0
10.3746746,48.8340893,1306.9
10.3746308,48.8340363,1308.0
10.3746151,48.8339614,1309.0
10.3746452,48.833881,1308.7
10.3747369,48.8338107,1308.3
10.3748804,48.8337588,1310.9
10.3750282,48.8337359,1312.7
10.3751688,48.8337338,1314.3
10.3752976,48.8337491,1316.4
10.3753989,48.8337853,1317.4
10.375441,48.8338339,1316.9
10.3754186,48.8338628,1317.5
10.3753667,48.8338618,1318.0
10.3753013,48.8338336,1319.3
10.3752404,48.8337942,1321.1
10.3751842,48.8337712,1321.8
10.3751419,48.8337741,1321.5
10.3751237,48.8338026,1322.2
10.3751467,48.8338405,1323.3
10.3752198,48.8338773,1323.4
10.3753375,48.8338991,1324.6
10.3754827,48.8339025,1326.7
10.3756282,48.8338981,1327.4
10.3757684,48.8338986,1328.0
10.3759073,48.8338899,1329.3
10.3760511,48.8338746,1328.7
10.3761877,48.8338837,1329.7
10.37629,48.8339107,1329.3
10.3763375,48.8339519,1329.8
10.3763408,48.8339926,1331.2
10.3763138,48.8340156,1332.3
10.3762705,48.8340203,1332.5
10.3762091,48.8340051,1333.6
10.3761519,48.8339722,1335.1
10.3761111,48.8339207,1335.8
10.3760977,48.8338453,1336.7
10.3761022,48.8337619,1337.5
10.3761126,48.8336724,1339.0
10.3761135,48.8335879,1339.3
10.3761141,48.8334989,1340.1
10.3761377,48.8334045,1342.1
10.3761799,48.8333065,1344.0
10.3762184,48.8332074,1346.7
10.3762328,48.8331143,1349.1
10.3762221,48.8330318,1350.8
10.3761864,48.8329631,1351.2
10.3761346,48.8328963,1352.2
10.3760761,48.8328362,1354.6
10.3760112,48.8327942,1356.1
10.3759494,48.8327649,1358.3
10.3758942,48.8327606,1360.2
10.3758704,48.8327846,1361.5
10.3758472,48.8328189,1362.0
10.3758054,48.8328059,1362.6
10.3757917,48.8327408,1362.6
10.3758073,48.8326513,1363.7
10.3758455,48.8325581,1365.4
10.3759103,48.8324635,1367.7
10.375976,48.8323751,1369.1
10.3760104,48.832286,1370.3
10.3760006,48.8322083,1371.1
10.3759535,48.83215,1372.2
10.3758964,48.8320994,1373.5
10.3758535,48.832036,1375.0
10.3758329,48.8319554,1377.0
10.3758368,48.8318665,1377.5
10.3758493,48.83177,1379.0
10.3758611,48.8316722,1380.2
10.3758954,48.8315716,1381.3
10.3759598,48.8314736,1382.6
10.3760584,48.8313924,1383.6
10.3761916,48.8313282,1384.4
10.3763351,48.8312982,1384.4
10.3764448,48.8313197,1384.4
10.3765125,48.8313632,1384.7
10.3765484,48.8314086,1384.9
10.3765613,48.8314467,1383.9
10.3765421,48.8314769,1383.6
10.376488,48.8314841,1385.4
10.3764226,48.8314717,1387.1
10.3763568,48.8314336,1387.6
10.3762833,48.8313788,1388.8
10.3762238,48.8313131,1388.3
10.3762001,48.8312202,1387.6
10.3762235,48.8311053,1387.9
10.3762778,48.8309874,1388.5
10.3763552,48.8308735,1389.3
10.376442,48.8307668,1389.3
10.3765077,48.8306566,1388.6
10.3765418,48.8305405,1387.5
10.3765596,48.8304207,1388.1
10.3765732,48.8303006,1388.2
10.3765683,48.830184,1386.6
10.3765402,48.8300692,1384.8
10.376496,48.8299556,1384.4
10.3764396,48.8298474,1382.0
10.376381,48.8297324,1378.7
10.3763254,48.8296015,1376.7
10.3762796,48.8294625,1377.0
10.3762345,48.8293325,1375.8
10.376205,48.8291986,1375.4
10.3761983,48.8290655,1374.8
10.3761932,48.8289364,1371.9
10.3761919,48.8287943,1370.6
10.3761796,48.8286511,1368.7
10.3761628,48.8285039,1366.7
10.3761385,48.8283563,1364.5
10.3760957,48.8282135,1361.8
10.3760439,48.8280684,1359.9
10.375993,48.8279237,1357.6
10.3759502,48.8277767,1355.1
10.3759047,48.8276306,1352.5
10.3758529,48.827487,1350.6
10.3757966,48.8273486,1348.6
10.3757382,48.8272154,1346.2
10.3756813,48.8270823,1343.3
10.3756242,48.8269388,1342.2
10.3755648,48.8267967,1342.0
10.3755049,48.826659,1343.3
10.375445,48.8265359,1343.9
10.3753872,48.8264219,1342.9
10.3753336,48.8263013,1341.2
10.3752817,48.8261734,1340.1
10.3752244,48.8260458,1338.4
10.375157,48.8259185,1336.9
10.375088,48.8257896,1335.8
10.3750282,48.8256589,1334.2
10.3749813,48.8255213,1333.7
10.3749403,48.8253862,1332.6
10.3749033,48.8252512,1331.4
10.3748564,48.825117,1330.9
10.3747911,48.8249966,1329.4
10.3747205,48.8248832,1328.4
10.3746445,48.8247757,1326.3
10.3745704,48.8246637,1324.0
10.3745023,48.8245463,1322.2
10.3744479,48.824424,1320.9
10.3744022,48.8243053,1318.2
10.3743687,48.8241846,1315.9
10.3743429,48.824059,1315.9
10.3743046,48.8239485,1313.5
10.3729867,48.8200898,1291.3
10.3729495,48.819973,1290.0
10.372912,48.8198549,1289.2
10.3728584,48.8197479,1286.7
10.3728056,48.8196405,1284.5
10.3727629,48.8195278,1283.3
10.3727307,48.8194115,1281.7
10.3727105,48.8192906,1281.1
10.3726992,48.8191716,1280.6
10.3726795,48.8190539,1278.8
10.3726407,48.8189402,1276.7
10.372591,48.8188291,1275.3
10.372534,48.8187283,1273.6
10.3724891,48.8186284,1272.7
10.3724445,48.8185251,1270.6
10.3724066,48.8184103,1269.2
10.3723696,48.8182935,1266.8
10.3723369,48.8181734,1265.3
10.3722978,48.8180585,1263.0
10.3722613,48.8179414,1261.6
10.3722248,48.8178221,1260.7
10.3721874,48.8177045,1260.0
10.3721478,48.8175888,1258.3
10.3721078,48.8174701,1256.0
10.3720666,48.8173471,1255.3
10.372013,48.8172349,1254.4
10.3719545,48.8171237,1251.7
10.3719005,48.817001,1248.9
10.3718507,48.8168711,1247.2
10.3718051,48.8167383,1246.4
10.3717604,48.8166103,1245.2
10.3717192,48.816485,1243.0
10.3716767,48.8163607,1240.0
10.3716329,48.816235,1237.1
10.3715953,48.8161073,1235.2
10.3715619,48.8159821,1233.8
10.371524,48.8158638,1232.2
10.3714861,48.8157494,1231.3
10.3714396,48.8156454,1229.2
10.3713878,48.8155383,1227.3
10.3713361,48.8154288,1225.4
10.3712946,48.8153157,1223.8
10.3712621,48.8151981,1222.4
10.3712364,48.8150771,1221.3
10.3712112,48.8149572,1219.5
10.3711804,48.8148364,1217.5
10.3711382,48.8147179,1215.4
10.3710923,48.8146009,1213.3
10.3710476,48.8144834,1211.1
10.3710067,48.814358,1209.3
10.3709662,48.8142233,1207.9
10.3709312,48.8140867,1207.7
10.3708956,48.8139597,1208.2
10.3708585,48.8138459,1208.4
10.3708216,48.8137375,1207.6
10.3707816,48.8136343,1205.6
10.3707518,48.8135234,1204.1
10.3707336,48.8134068,1203.0
10.3707212,48.8132871,1202.5
10.3707027,48.8131738,1200.5
10.3706727,48.8130641,1198.5
10.3706366,48.8129541,1197.3
10.370596,48.8128452,1196.6
10.3705454,48.8127407,1194.3
10.3704952,48.8126322,1191.5
10.37046,48.8125132,1190.4
10.3704312,48.8123931,1189.2
